id	cscount	csrep	cscount90	csrep90	cspctrep	cspctrep90	csname
4207353064	3	3	0	0	100.0	0.0	Neshannock
4207353184	0	0	0	0	0.0	0.0	New Beaver
4207353368	12	10	0	0	83.3	0.0	Lawrence County-New Castle
4207354352	0	0	0	0	0.0	0.0	New Wilmington
4207354768	0	0	0	0	0.0	0.0	North Beaver
4207359488	1	0	0	0	0.0	0.0	Lawrence County-Perry
4207361104	0	0	0	0	0.0	0.0	Plain Grove
4207362904	0	0	0	0	0.0	0.0	Lawrence County-Pulaski
4207368408	1	1	0	0	100.0	0.0	Lawrence County-Scott
4207370080	5	4	0	0	80.0	0.0	Lawrence County-Shenango
4207371200	1	1	0	0	100.0	0.0	Lawrence County-Slippery Rock
4207371620	0	0	0	0	0.0	0.0	S.N.P.J.
4207372376	0	0	0	0	0.0	0.0	South New Castle
4207376192	0	0	0	0	0.0	0.0	Lawrence County-Taylor
4207378368	3	3	0	0	100.0	0.0	Lawrence County-Union
4207380368	0	0	0	0	0.0	0.0	Volant
4207380880	0	0	0	0	0.0	0.0	Wampum
4207381272	0	0	0	0	0.0	0.0	Lawrence County-Washington
4207381776	1	0	0	0	0.0	0.0	Lawrence County-Wayne
4207385504	0	0	0	0	0.0	0.0	Lawrence County-Wilmington
4207502600	4	1	0	0	25.0	0.0	Annville
4207506040	22	8	0	0	36.4	0.0	Lebanon County-Bethel
4207514160	10	4	0	0	40.0	0.0	Cleona
4207514944	0	0	0	0	0.0	0.0	Cold Spring
4207516256	16	7	0	0	43.8	0.0	Cornwall
4207521224	6	3	0	0	50.0	0.0	Lebanon County-East Hanover
4207533608	5	3	0	0	60.0	0.0	Lebanon County-Heidelberg
4207537392	7	3	0	0	42.9	0.0	Lebanon County-Jackson
4207538400	3	0	0	0	0.0	0.0	Jonestown
4207542168	252	88	5	0	34.9	0.0	Lebanon County-Lebanon
4207549560	4	3	0	0	75.0	0.0	Lebanon County-Millcreek
4207551568	0	0	0	0	0.0	0.0	Mount Gretna
4207552488	3	1	0	0	33.3	0.0	Myerstown
4207554720	6	2	0	0	33.3	0.0	North Annville
4207554928	36	15	0	0	41.7	0.0	North Cornwall
4207555160	152	50	4	0	32.9	0.0	North Lebanon
4207555176	9	5	0	0	55.6	0.0	North Londonderry
4207557720	9	6	0	0	66.7	0.0	Lebanon County-Palmyra
4207564560	2	0	0	0	0.0	0.0	Lebanon County-Richland
4207571928	8	3	0	0	37.5	0.0	South Annville
4207572288	45	19	1	0	42.2	0.0	South Lebanon
4207572296	10	6	0	0	60.0	0.0	South Londonderry
4207575680	31	9	1	0	29.0	0.0	Lebanon County-Swatara
4207578376	5	0	0	0	0.0	0.0	Lebanon County-Union
4207582752	6	3	0	0	50.0	0.0	West Cornwall
4207583312	10	3	0	0	30.0	0.0	West Lebanon
4207700660	1	1	0	0	100.0	0.0	Alburtis
4207702000	2,018	538	29	5	26.7	17.2	Allentown
4207706088	135	67	1	1	49.6	100.0	Lehigh County-Bethlehem
4207711720	21	12	0	0	57.1	0.0	Catasauqua
4207716056	3	2	0	0	66.7	0.0	Coopersburg
4207716128	4	3	0	0	75.0	0.0	Coplay
4207723584	12	5	0	0	41.7	0.0	Emmaus
4207727008	41	13	3	0	31.7	0.0	Fountain Hill
4207732400	14	6	0	0	42.9	0.0	Lehigh County-Hanover
4207733616	0	0	0	0	0.0	0.0	Lehigh County-Heidelberg
4207744952	90	34	2	1	37.8	50.0	Lower Macungie
4207744992	3	2	0	0	66.7	0.0	Lower Milford
4207745168	2	1	0	0	50.0	0.0	Lowhill
4207745656	0	0	0	0	0.0	0.0	Lynn
4207746392	4	2	0	0	50.0	0.0	Macungie
4207755576	14	9	0	0	64.3	0.0	North Whitehall
4207767576	144	47	1	0	32.6	0.0	Lehigh County-Salisbury
4207771144	2	0	0	0	0.0	0.0	Slatington
4207772632	99	29	0	0	29.3	0.0	South Whitehall
4207779104	81	30	0	0	37.0	0.0	Upper Macungie
4207779160	5	2	0	0	40.0	0.0	Upper Milford
4207779288	15	10	0	0	66.7	0.0	Upper Saucon
4207781280	3	1	0	0	33.3	0.0	Lehigh County-Washington
4207782064	7	3	0	0	42.9	0.0	Weisenberg
4207784528	170	85	4	1	50.0	25.0	Lehigh County-Whitehall
4207903272	10	4	0	0	40.0	0.0	Ashley
4207903640	9	3	0	0	33.3	0.0	Avoca
4207904592	45	11	0	0	24.4	0.0	Bear Creek
4207904599	0	0	0	0	0.0	0.0	Bear Creek Village
4207906672	3	1	0	0	33.3	0.0	Black Creek
4207909760	1	0	0	0	0.0	0.0	Buck
4207910480	9	5	0	0	55.6	0.0	Luzerne County-Butler
4207915888	0	0	0	0	0.0	0.0	Luzerne County-Conyngham
4207915904	0	0	0	0	0.0	0.0	Luzerne County-Conyngham
4207916568	2	1	0	0	50.0	0.0	Courtdale
4207918048	2	1	0	0	50.0	0.0	Luzerne County-Dallas
4207918056	5	4	0	0	80.0	0.0	Luzerne County-Dallas
4207918868	2	0	0	0	0.0	0.0	Dennison
4207919616	0	0	0	0	0.0	0.0	Dorrance
4207920424	9	3	0	0	33.3	0.0	Dupont
4207920512	5	4	0	0	80.0	0.0	Duryea
4207922672	11	4	0	0	36.4	0.0	Edwardsville
4207924392	5	3	0	0	60.0	0.0	Luzerne County-Exeter
4207924400	2	1	0	0	50.0	0.0	Luzerne County-Exeter
4207924752	0	0	0	0	0.0	0.0	Fairmount
4207924888	1	1	0	0	100.0	0.0	Luzerne County-Fairview
4207926880	9	3	0	0	33.3	0.0	Forty Fort
4207926928	9	2	1	0	22.2	0.0	Luzerne County-Foster
4207927424	1	1	0	0	100.0	0.0	Luzerne County-Franklin
4207927744	13	3	1	0	23.1	0.0	Freeland
4207932416	41	17	0	0	41.5	0.0	Luzerne County-Hanover
4207933000	0	0	0	0	0.0	0.0	Harveys Lake
4207933376	93	21	2	0	22.6	0.0	Hazle
4207933408	507	103	6	2	20.3	33.3	Hazleton
4207935192	0	0	0	0	0.0	0.0	Hollenback
4207936152	2	0	0	0	0.0	0.0	Hughestown
4207936296	0	0	0	0	0.0	0.0	Hunlock
4207936432	0	0	0	0	0.0	0.0	Luzerne County-Huntington
4207937400	2	1	0	0	50.0	0.0	Luzerne County-Jackson
4207937792	0	0	0	0	0.0	0.0	Jeddo
4207937984	12	3	0	0	25.0	0.0	Jenkins
4207939784	30	10	0	0	33.3	0.0	Luzerne County-Kingston
4207939792	2	1	0	0	50.0	0.0	Luzerne County-Kingston
4207940848	27	7	0	0	25.9	0.0	Laflin
4207940920	0	0	0	0	0.0	0.0	Luzerne County-Lake
4207941608	10	3	0	0	30.0	0.0	Larksville
4207941848	2	1	0	0	50.0	0.0	Laurel Run
4207942504	1	1	0	0	100.0	0.0	Luzerne County-Lehman
4207945568	6	1	0	0	16.7	0.0	Luzerne County-Luzerne
4207952584	65	15	0	0	23.1	0.0	Nanticoke
4207952984	1	0	0	0	0.0	0.0	Luzerne County-Nescopeck
4207952992	1	0	0	0	0.0	0.0	Luzerne County-Nescopeck
4207953448	0	0	0	0	0.0	0.0	New Columbus
4207953960	15	4	0	0	26.7	0.0	Luzerne County-Newport
4207955752	0	0	0	0	0.0	0.0	Nuangola
4207959054	1	0	0	0	0.0	0.0	Penn Lake Park
4207961048	10	3	0	0	30.0	0.0	Luzerne County-Pittston
4207961056	5	1	0	0	20.0	0.0	Luzerne County-Pittston
4207961120	110	38	0	0	34.5	0.0	Plains
4207961648	12	3	0	0	25.0	0.0	Luzerne County-Plymouth
4207961656	6	1	0	0	16.7	0.0	Luzerne County-Plymouth
4207962712	2	1	0	0	50.0	0.0	Pringle
4207964424	1	1	0	0	100.0	0.0	Rice
4207966272	0	0	0	0	0.0	0.0	Luzerne County-Ross
4207967456	12	5	0	0	41.7	0.0	Luzerne County-Salem
4207970224	0	0	0	0	0.0	0.0	Shickshinny
4207971216	0	0	0	0	0.0	0.0	Slocum
4207975064	9	3	0	0	33.3	0.0	Luzerne County-Sugarloaf
4207975072	4	1	0	0	25.0	0.0	Sugar Notch
4207975832	11	4	0	0	36.4	0.0	Swoyersville
4207978384	0	0	0	0	0.0	0.0	Luzerne County-Union
4207981080	2	1	0	0	50.0	0.0	Warrior Run
4207983136	44	10	1	0	22.7	0.0	West Hazleton
4207983856	5	2	0	0	40.0	0.0	West Pittston
4207984272	2	0	0	0	0.0	0.0	West Wyoming
4207984552	2	0	0	0	0.0	0.0	White Haven
4207985152	650	178	5	0	27.4	0.0	Luzerne County-Wilkes-Barre
4207985160	49	13	0	0	26.5	0.0	Luzerne County-Wilkes-Barre
4207986584	2	1	0	0	50.0	0.0	Wright
4207986856	2	0	0	0	0.0	0.0	Wyoming
4207986952	1	0	0	0	0.0	0.0	Yatesville
4208102656	0	0	0	0	0.0	0.0	Lycoming County-Anthony
4208103072	0	0	0	0	0.0	0.0	Lycoming County-Armstrong
4208104424	0	0	0	0	0.0	0.0	Bastress
4208108136	0	0	0	0	0.0	0.0	Lycoming County-Brady
4208109280	0	0	0	0	0.0	0.0	Lycoming County-Brown
4208111560	0	0	0	0	0.0	0.0	Cascade
4208114336	1	1	0	0	100.0	0.0	Lycoming County-Clinton
4208114872	0	0	0	0	0.0	0.0	Cogan House
4208117696	0	0	0	0	0.0	0.0	Cummings
4208120144	1	0	0	0	0.0	0.0	Duboistown
4208122880	2	1	0	0	50.0	0.0	Lycoming County-Eldred
4208124592	0	0	0	0	0.0	0.0	Lycoming County-Fairfield
4208127432	0	0	0	0	0.0	0.0	Lycoming County-Franklin
4208128352	0	0	0	0	0.0	0.0	Gamble
4208133944	1	0	0	0	0.0	0.0	Hepburn
4208136160	3	2	0	0	66.7	0.0	Hughesville
4208137408	0	0	0	0	0.0	0.0	Lycoming County-Jackson
4208138128	9	3	0	0	33.3	0.0	Jersey Shore
4208138448	0	0	0	0	0.0	0.0	Lycoming County-Jordan
4208142944	0	0	0	0	0.0	0.0	Lycoming County-Lewis
4208143352	3	1	0	0	33.3	0.0	Lycoming County-Limestone
4208145224	27	8	0	0	29.6	0.0	Loyalsock
4208145584	0	0	0	0	0.0	0.0	Lycoming
4208146184	0	0	0	0	0.0	0.0	McHenry
4208146208	0	0	0	0	0.0	0.0	McIntyre
4208146352	0	0	0	0	0.0	0.0	McNett
4208149280	2	1	0	0	50.0	0.0	Lycoming County-Mifflin
4208149568	0	0	0	0	0.0	0.0	Lycoming County-Mill Creek
4208150632	0	0	0	0	0.0	0.0	Lycoming County-Montgomery
4208150720	0	0	0	0	0.0	0.0	Montoursville
4208150936	0	0	0	0	0.0	0.0	Moreland
4208152264	0	0	0	0	0.0	0.0	Lycoming County-Muncy
4208152280	0	0	0	0	0.0	0.0	Lycoming County-Muncy
4208152288	0	0	0	0	0.0	0.0	Muncy Creek
4208154504	2	1	0	0	50.0	0.0	Nippenose
4208156608	16	4	0	0	25.0	0.0	Old Lycoming
4208158848	1	1	0	0	100.0	0.0	Lycoming County-Penn
4208160128	1	0	0	0	0.0	0.0	Piatt
4208160136	0	0	0	0	0.0	0.0	Picture Rocks
4208160328	0	0	0	0	0.0	0.0	Lycoming County-Pine
4208161640	2	1	0	0	50.0	0.0	Plunketts Creek
4208162184	3	1	0	0	33.3	0.0	Lycoming County-Porter
4208167616	1	0	0	0	0.0	0.0	Salladasburg
4208170552	1	0	0	0	0.0	0.0	Lycoming County-Shrewsbury
4208172648	3	1	0	0	33.3	0.0	South Williamsport
4208175544	0	0	0	0	0.0	0.0	Lycoming County-Susquehanna
4208179024	0	0	0	0	0.0	0.0	Upper Fairfield
4208181288	10	3	6	2	30.0	33.3	Lycoming County-Washington
4208181576	1	0	0	0	0.0	0.0	Lycoming County-Watson
4208185312	93	26	1	0	28.0	0.0	Williamsport
4208185984	4	2	0	0	50.0	0.0	Wolf
4208186456	0	0	0	0	0.0	0.0	Lycoming County-Woodward
4208302576	0	0	0	0	0.0	0.0	Annin
4208308040	0	0	0	0	0.0	0.0	McKean County-Bradford
4208308048	0	0	0	0	0.0	0.0	McKean County-Bradford
4208312408	0	0	0	0	0.0	0.0	Ceres
4208316352	0	0	0	0	0.0	0.0	Corydon
4208322888	0	0	0	0	0.0	0.0	McKean County-Eldred
4208322896	0	0	0	0	0.0	0.0	McKean County-Eldred
4208326936	0	0	0	0	0.0	0.0	McKean County-Foster
4208332168	0	0	0	0	0.0	0.0	McKean County-Hamilton
4208332232	0	0	0	0	0.0	0.0	Hamlin
4208338688	0	0	0	0	0.0	0.0	Kane
4208338912	0	0	0	0	0.0	0.0	McKean County-Keating
4208340808	0	0	0	0	0.0	0.0	Lafayette
4208342984	0	0	0	0	0.0	0.0	Lewis Run
4208343096	0	0	0	0	0.0	0.0	McKean County-Liberty
4208351632	0	0	0	0	0.0	0.0	Mount Jewett
4208355632	0	0	0	0	0.0	0.0	Norwich
4208357312	0	0	0	0	0.0	0.0	Otto
4208362088	0	0	0	0	0.0	0.0	Port Allegany
4208369304	0	0	0	0	0.0	0.0	Sergeant
4208371248	0	0	0	0	0.0	0.0	Smethport
4208384312	0	0	0	0	0.0	0.0	Wetmore
4208513832	0	0	0	0	0.0	0.0	Clark
4208515992	1	0	0	0	0.0	0.0	Coolspring
4208518536	0	0	0	0	0.0	0.0	Deer Creek
4208518688	0	0	0	0	0.0	0.0	Mercer County-Delaware
4208521336	1	0	0	0	0.0	0.0	East Lackawannock
4208524904	0	0	0	0	0.0	0.0	Mercer County-Fairview
4208525360	1	0	0	0	0.0	0.0	Farrell
4208525912	2	0	0	0	0.0	0.0	Findley
4208527688	0	0	0	0	0.0	0.0	Fredonia
4208527824	0	0	0	0	0.0	0.0	French Creek
4208530968	0	0	0	0	0.0	0.0	Mercer County-Greene
4208531328	2	0	0	0	0.0	0.0	Mercer County-Greenville
4208531656	2	0	0	0	0.0	0.0	Grove City
4208533784	1	0	0	0	0.0	0.0	Mercer County-Hempfield
4208534064	6	5	0	0	83.3	0.0	Hermitage
4208537416	0	0	0	0	0.0	0.0	Mercer County-Jackson
4208537496	0	0	0	0	0.0	0.0	Jackson Center
4208537696	0	0	0	0	0.0	0.0	Jamestown
4208537904	1	0	0	0	0.0	0.0	Mercer County-Jefferson
4208540760	1	0	0	0	0.0	0.0	Lackawannock
4208540928	0	0	0	0	0.0	0.0	Mercer County-Lake
4208543104	0	0	0	0	0.0	0.0	Mercer County-Liberty
4208548696	1	0	0	0	0.0	0.0	Mercer County-Mercer
4208549576	0	0	0	0	0.0	0.0	Mercer County-Mill Creek
4208553768	0	0	0	0	0.0	0.0	New Lebanon
4208554304	0	0	0	0	0.0	0.0	New Vernon
4208557304	0	0	0	0	0.0	0.0	Otter Creek
4208559496	0	0	0	0	0.0	0.0	Mercer County-Perry
4208560336	1	0	0	0	0.0	0.0	Mercer County-Pine
4208563008	1	0	0	0	0.0	0.0	Pymatuning
4208567472	0	0	0	0	0.0	0.0	Mercer County-Salem
4208567816	0	0	0	0	0.0	0.0	Sandy Creek
4208567848	0	0	0	0	0.0	0.0	Mercer County-Sandy Lake
4208567856	0	0	0	0	0.0	0.0	Mercer County-Sandy Lake
4208569720	6	2	0	0	33.3	0.0	Mercer County-Sharon
4208569800	1	0	0	0	0.0	0.0	Sharpsville
4208569936	0	0	0	0	0.0	0.0	Sheakleyville
4208570096	0	0	0	0	0.0	0.0	Mercer County-Shenango
4208572440	1	0	0	0	0.0	0.0	South Pymatuning
4208573080	1	0	0	0	0.0	0.0	Mercer County-Springfield
4208574288	0	0	0	0	0.0	0.0	Stoneboro
4208575008	0	0	0	0	0.0	0.0	Mercer County-Sugar Grove
4208583496	0	0	0	0	0.0	0.0	West Middlesex
4208583976	1	0	0	0	0.0	0.0	West Salem
4208584376	0	0	0	0	0.0	0.0	Wheatland
4208585512	0	0	0	0	0.0	0.0	Mercer County-Wilmington
4208585992	0	0	0	0	0.0	0.0	Wolf Creek
4208586552	0	0	0	0	0.0	0.0	Mercer County-Worth
4208703040	4	3	0	0	75.0	0.0	Mifflin County-Armagh
4208708304	1	0	0	0	0.0	0.0	Bratton
4208709288	3	3	0	0	100.0	0.0	Mifflin County-Brown
4208710256	0	0	0	0	0.0	0.0	Burnham
4208718464	0	0	0	0	0.0	0.0	Mifflin County-Decatur
4208718944	3	0	0	0	0.0	0.0	Mifflin County-Derry
4208730480	2	0	0	0	0.0	0.0	Mifflin County-Granville
4208738640	0	0	0	0	0.0	0.0	Juniata Terrace
4208740016	0	0	0	0	0.0	0.0	Kistler
4208743000	4	0	0	0	0.0	0.0	Lewistown
4208746400	0	0	0	0	0.0	0.0	McVeytown
4208748664	0	0	0	0	0.0	0.0	Menno
4208754160	0	0	0	0	0.0	0.0	Newton Hamilton
4208756720	1	0	0	0	0.0	0.0	Mifflin County-Oliver
4208778392	0	0	0	0	0.0	0.0	Mifflin County-Union
4208781784	1	0	0	0	0.0	0.0	Mifflin County-Wayne
4208904320	6	2	0	0	33.3	0.0	Barrett
4208913328	28	16	0	0	57.1	0.0	Chestnuthill
4208915960	69	29	0	0	42.0	0.0	Coolbaugh
4208918736	0	0	0	0	0.0	0.0	Delaware Water Gap
4208921872	63	21	2	0	33.3	0.0	East Stroudsburg
4208922904	2	2	0	0	100.0	0.0	Monroe County-Eldred
4208932176	39	21	1	0	53.8	0.0	Monroe County-Hamilton
4208937424	31	16	1	0	51.6	0.0	Monroe County-Jackson
4208949080	39	18	1	0	46.2	0.0	Middle Smithfield
4208951912	58	12	1	0	20.7	0.0	Mount Pocono
4208957856	9	2	0	0	22.2	0.0	Monroe County-Paradise
4208961728	42	16	0	0	38.1	0.0	Pocono
4208961928	6	6	0	0	100.0	0.0	Monroe County-Polk
4208962632	7	3	0	0	42.9	0.0	Price
4208966280	6	2	0	0	33.3	0.0	Monroe County-Ross
4208971344	46	15	1	0	32.6	0.0	Monroe County-Smithfield
4208974880	113	47	3	0	41.6	0.0	Stroud
4208974888	29	16	1	0	55.2	0.0	Stroudsburg
4208976960	16	4	1	0	25.0	0.0	Tobyhanna
4208977776	11	2	1	0	18.2	0.0	Monroe County-Tunkhannock
4209100156	169	108	4	2	63.9	50.0	Abington
4209102264	12	7	0	0	58.3	0.0	Ambler
4209108568	63	29	2	0	46.0	0.0	Bridgeport
4209109696	4	3	0	0	75.0	0.0	Bryn Athyn
4209112968	95	43	0	0	45.3	0.0	Cheltenham
4209115192	5	3	0	0	60.0	0.0	Collegeville
4209115848	13	6	1	0	46.2	0.0	Conshohocken
4209119672	11	7	0	0	63.6	0.0	Montgomery County-Douglass
4209121200	1	1	0	0	100.0	0.0	East Greenville
4209121600	242	134	4	2	55.4	50.0	East Norriton
4209127280	68	49	2	1	72.1	50.0	Franconia
4209131088	0	0	0	0	0.0	0.0	Green Lane
4209133088	37	30	1	0	81.1	0.0	Hatboro
4209133112	23	14	0	0	60.9	0.0	Montgomery County-Hatfield
4209133120	116	69	2	0	59.5	0.0	Montgomery County-Hatfield
4209135808	128	95	2	0	74.2	0.0	Horsham
4209138000	9	6	0	0	66.7	0.0	Jenkintown
4209141432	84	46	2	0	54.8	0.0	Lansdale
4209143312	47	33	0	0	70.2	0.0	Limerick
4209144912	3	2	0	0	66.7	0.0	Lower Frederick
4209144920	16	10	0	0	62.5	0.0	Lower Gwynedd
4209144976	57	37	1	0	64.9	0.0	Lower Merion
4209145008	89	70	1	0	78.7	0.0	Lower Moreland
4209145072	35	21	1	0	60.0	0.0	Lower Pottsgrove
4209145080	62	35	1	1	56.5	100.0	Lower Providence
4209145096	18	9	0	0	50.0	0.0	Lower Salford
4209147592	1	0	0	0	0.0	0.0	Marlborough
4209150640	71	40	2	1	56.3	50.0	Montgomery County-Montgomery
4209152664	4	4	0	0	100.0	0.0	Narberth
4209153664	14	9	1	1	64.3	100.0	New Hanover
4209154656	1,024	568	16	7	55.5	43.8	Norristown
4209155512	5	3	0	0	60.0	0.0	North Wales
4209159120	0	0	0	0	0.0	0.0	Pennsburg
4209159392	9	5	0	0	55.6	0.0	Perkiomen
4209161664	35	25	2	1	71.4	50.0	Montgomery County-Plymouth
4209162416	65	38	1	0	58.5	0.0	Pottstown
4209163808	0	0	0	0	0.0	0.0	Red Hill
4209165568	5	3	0	0	60.0	0.0	Rockledge
4209166576	14	10	0	0	71.4	0.0	Royersford
4209167528	7	5	0	0	71.4	0.0	Salford
4209168328	1	1	0	0	100.0	0.0	Schwenksville
4209171016	13	8	0	0	61.5	0.0	Skippack
4209171856	50	37	1	1	74.0	100.0	Souderton
4209173088	24	12	0	0	50.0	0.0	Montgomery County-Springfield
4209176304	10	7	0	0	70.0	0.0	Montgomery County-Telford
4209177152	73	40	2	0	54.8	0.0	Towamencin
4209177304	3	2	0	0	66.7	0.0	Trappe
4209179008	46	32	1	0	69.6	0.0	Upper Dublin
4209179040	0	0	0	0	0.0	0.0	Upper Frederick
4209179056	59	33	1	0	55.9	0.0	Upper Gwynedd
4209179064	1	1	0	0	100.0	0.0	Upper Hanover
4209179136	120	63	5	0	52.5	0.0	Upper Merion
4209179176	117	90	2	2	76.9	100.0	Upper Moreland
4209179240	15	9	0	0	60.0	0.0	Upper Pottsgrove
4209179256	92	60	0	0	65.2	0.0	Montgomery County-Upper Providence
4209179280	4	2	0	0	50.0	0.0	Upper Salford
4209182736	2	1	0	0	50.0	0.0	West Conshohocken
4209183696	44	25	1	1	56.8	100.0	West Norriton
4209183912	11	7	0	0	63.6	0.0	West Pottsgrove
4209184624	21	9	1	0	42.9	0.0	Whitemarsh
4209184888	21	11	0	0	52.4	0.0	Whitpain
4209186496	36	20	1	0	55.6	0.0	Worcester
4209302664	0	0	0	0	0.0	0.0	Montour County-Anthony
4209316048	1	0	0	0	0.0	0.0	Montour County-Cooper
4209318136	3	1	0	0	33.3	0.0	Danville
4209318952	1	0	0	0	0.0	0.0	Montour County-Derry
4209343112	1	0	0	0	0.0	0.0	Montour County-Liberty
4209343360	1	0	0	0	0.0	0.0	Montour County-Limestone
4209346656	3	1	0	0	33.3	0.0	Montour County-Mahoning
4209348152	0	0	0	0	0.0	0.0	Mayberry
4209379552	1	1	0	0	100.0	0.0	Montour County-Valley
4209381424	0	0	0	0	0.0	0.0	Washingtonville
4209383144	0	0	0	0	0.0	0.0	West Hemlock
4209500948	10	5	0	0	50.0	0.0	Allen
4209504032	8	4	0	0	50.0	0.0	Bangor
4209504432	1	1	0	0	100.0	0.0	Bath
4209506088	377	163	14	2	43.2	14.3	Northampton County-Bethlehem
4209506096	105	50	0	0	47.6	0.0	Northampton County-Bethlehem
4209510400	18	11	0	0	61.1	0.0	Bushkill
4209512656	0	0	0	0	0.0	0.0	Northampton County-Chapman
4209520736	12	7	0	0	58.3	0.0	East Allen
4209520776	2	1	0	0	50.0	0.0	East Bangor
4209521648	534	166	10	3	31.1	30.0	Easton
4209526728	51	31	0	0	60.8	0.0	Northampton County-Forks
4209527760	12	7	0	0	58.3	0.0	Freemansburg
4209529568	9	3	0	0	33.3	0.0	Glendon
4209532432	52	28	1	1	53.8	100.0	Northampton County-Hanover
4209533744	12	8	0	0	66.7	0.0	Hellertown
4209542424	7	2	0	0	28.6	0.0	Northampton County-Lehigh
4209545016	5	2	0	0	40.0	0.0	Lower Mount Bethel
4209545024	17	8	0	0	47.1	0.0	Lower Nazareth
4209545104	62	24	3	0	38.7	0.0	Lower Saucon
4209550824	8	4	0	0	50.0	0.0	Moore
4209552808	12	6	0	0	50.0	0.0	Nazareth
4209554696	24	13	0	0	54.2	0.0	Northampton County-Northampton
4209554872	10	5	0	0	50.0	0.0	North Catasauqua
4209557672	99	46	1	0	46.5	0.0	Palmer
4209558696	4	0	0	0	0.0	0.0	Pen Argyl
4209561088	11	5	0	0	45.5	0.0	Plainfield
4209562264	0	0	0	0	0.0	0.0	Portland
4209566168	2	1	0	0	50.0	0.0	Roseto
4209574232	1	1	0	0	100.0	0.0	Stockertown
4209576144	0	0	0	0	0.0	0.0	Tatamy
4209579184	17	8	0	0	47.1	0.0	Upper Mount Bethel
4209579192	13	6	0	0	46.2	0.0	Upper Nazareth
4209580800	0	0	0	0	0.0	0.0	Walnutport
4209581296	8	4	0	0	50.0	0.0	Northampton County-Washington
4209582832	25	8	0	0	32.0	0.0	West Easton
4209585256	104	33	2	0	31.7	0.0	Northampton County-Williams
4209585592	157	49	3	1	31.2	33.3	Wilson
4209585664	7	6	0	0	85.7	0.0	Wind Gap
4209714536	10	0	0	0	0.0	0.0	Coal
4209718696	3	3	0	0	100.0	0.0	Northumberland County-Delaware
4209720928	0	0	0	0	0.0	0.0	East Cameron
4209720976	1	0	0	0	0.0	0.0	East Chillisquaque
4209734080	0	0	0	0	0.0	0.0	Herndon
4209737432	0	0	0	0	0.0	0.0	Northumberland County-Jackson
4209738456	0	0	0	0	0.0	0.0	Northumberland County-Jordan
4209740584	0	0	0	0	0.0	0.0	Kulpmont
4209742952	1	0	0	0	0.0	0.0	Northumberland County-Lewis
4209743912	0	0	0	0	0.0	0.0	Little Mahanoy
4209744856	4	2	0	0	50.0	0.0	Lower Augusta
4209744960	0	0	0	0	0.0	0.0	Lower Mahanoy
4209746120	0	0	0	0	0.0	0.0	McEwensville
4209747480	0	0	0	0	0.0	0.0	Marion Heights
4209750016	12	3	0	0	25.0	0.0	Milton
4209751496	14	2	0	0	14.3	0.0	Northumberland County-Mount Carmel
4209751504	5	1	0	0	20.0	0.0	Northumberland County-Mount Carmel
4209755456	7	5	0	0	71.4	0.0	Northumberland
4209761832	6	4	0	0	66.7	0.0	Point
4209763328	3	3	0	0	100.0	0.0	Ralpho
4209765112	1	0	0	0	0.0	0.0	Riverside
4209765472	7	4	0	0	57.1	0.0	Rockefeller
4209766752	1	0	0	0	0.0	0.0	Northumberland County-Rush
4209769600	4	1	0	0	25.0	0.0	Northumberland County-Shamokin
4209769608	3	2	0	0	66.7	0.0	Northumberland County-Shamokin
4209771688	1	1	0	0	100.0	0.0	Snydertown
4209775304	37	18	0	0	48.6	0.0	Sunbury
4209777830	3	1	0	0	33.3	0.0	Turbot
4209777832	0	0	0	0	0.0	0.0	Turbotville
4209778744	10	5	0	0	50.0	0.0	Upper Augusta
4209779112	0	0	0	0	0.0	0.0	Upper Mahanoy
4209781304	0	0	0	0	0.0	0.0	Northumberland County-Washington
4209781616	2	2	0	0	100.0	0.0	Watsontown
4209782680	0	0	0	0	0.0	0.0	West Cameron
4209782712	3	1	0	0	33.3	0.0	West Chillisquaque
4209787280	0	0	0	0	0.0	0.0	Zerbe
4209906824	0	0	0	0	0.0	0.0	Blain
4209907040	1	1	0	0	100.0	0.0	Perry County-Bloomfield
4209910008	1	0	0	0	0.0	0.0	Perry County-Buffalo
4209911416	0	0	0	0	0.0	0.0	Perry County-Carroll
4209912360	2	1	0	0	50.0	0.0	Perry County-Centre
4209920240	1	0	0	0	0.0	0.0	Duncannon
4209931440	0	0	0	0	0.0	0.0	Perry County-Greenwood
4209936000	0	0	0	0	0.0	0.0	Perry County-Howe
4209937440	0	0	0	0	0.0	0.0	Perry County-Jackson
4209938616	1	0	0	0	0.0	0.0	Perry County-Juniata
4209941272	0	0	0	0	0.0	0.0	Landisburg
4209943968	0	0	0	0	0.0	0.0	Perry County-Liverpool
4209943976	0	0	0	0	0.0	0.0	Perry County-Liverpool
4209947968	7	3	0	0	42.9	0.0	Marysville
4209949632	1	0	0	0	0.0	0.0	Perry County-Miller
4209949720	0	0	0	0	0.0	0.0	Millerstown
4209953320	0	0	0	0	0.0	0.0	New Buffalo
4209953968	1	0	0	0	0.0	0.0	Perry County-Newport
4209954968	0	0	0	0	0.0	0.0	Northeast Madison
4209956728	1	0	0	0	0.0	0.0	Perry County-Oliver
4209958856	1	0	0	0	0.0	0.0	Perry County-Penn
4209966976	7	2	0	0	28.6	0.0	Rye
4209968032	0	0	0	0	0.0	0.0	Saville
4209972624	0	0	0	0	0.0	0.0	Southwest Madison
