title,link,date,category
2016 Polk County Adult Detention Center G-324A,http://www.ice.gov/doclib/foia/ice-audits/2016-PolkCounty-G-324A.pdf,"Aug 28
2017",N/A
2011,http://www.ice.gov/doclib/foia/ice-audits/2011-PinePrairie-G-324A.pdf,"Aug 28
2017",Pine Prairie Correctional Center G-324A
2008 Pike County Correctional Facility G-324A,http://www.ice.gov/doclib/foia/ice-audits/2008-Pike-County-G-324A.pdf,"Aug 28
2017",N/A
2011,http://www.ice.gov/doclib/foia/ice-audits/2011-PortIsabel-G-324A.pdf,"Aug 28
2017",Port Isabel Detention Center G-324A
"ICE Initial Book Ins by AOR May 8, 2015-May 8, 2016",https://www.ice.gov/doclib/foia/immigration_statistics/iceInitialBookInsAor05082015_05082016.xlsx,"Aug 21
2017",N/A
"New York City AOR Arrests by Most Serious Criminal Conviction Jan. 20, 2017-May 18, 2017",https://www.ice.gov/doclib/foia/immigration_statistics/nycAorArrestsMostSeriousCriminalConviction01202017_05182017.xlsx,"Aug 21
2017",N/A
"2017 Houston Contract Detention Facility, Houston, TX - May 7-9, 2017",https://www.ice.gov/doclib/foia/odo-compliance-inspections/houstonContractDetentionFacilityHoustonTxMay7_9_2017.pdf,"Aug 21
2017",N/A
"2017 Franklin House of Corrections, Greenfield, MA - May 23-25, 2017",https://www.ice.gov/doclib/foia/odo-compliance-inspections/franklinHouseCorrectionsGreenfieldMaMay23_25_2017.pdf,"Aug 21
2017",N/A
"2017 Caldwell County Detention Center, Kingston, MO - Jun. 6-8, 2017",https://www.ice.gov/doclib/foia/odo-compliance-inspections/caldwellCountyDetentionCenterKingstonMoJun6_8_2017.pdf,"Aug 21
2017",N/A
"Pulaski County, IL-HSCEDM-16-F-IG136",https://www.ice.gov/doclib/foia/isa/PulaskiCountyIL-HSCEDM-16-F-IG136.pdf,"Aug 16
2017",N/A
"Shawnee County, KS-HSCEDM-16-F-IG142",https://www.ice.gov/doclib/foia/isa/ShawneeCountyKS-HSCEDM-16-F-IG142.pdf,"Aug 16
2017",N/A
"Platte County, MO-HSCEDM-16-F-IG263",https://www.ice.gov/doclib/foia/isa/PlatteCountyMO-HSCEDM-16-F-IG263.pdf,"Aug 16
2017",N/A
"Morgan County, MO-HSCEDM-16-F-IG143",https://www.ice.gov/doclib/foia/isa/MorganCountyMO-HSCEDM-16-F-IG143.pdf,"Aug 16
2017",N/A
"Montgomery County, MO-HSCEDM-16-F-IG159",https://www.ice.gov/doclib/foia/isa/MontgomeryCountyMO-HSCEDM-16-F-IG159.pdf,"Aug 16
2017",N/A
"Lincoln County, MO-HSCEDM-16-F-IG173",https://www.ice.gov/doclib/foia/isa/LincolnCountyMO-HSCEDM-16-F-IG173.pdf,"Aug 16
2017",N/A
"Christian County, MO-HSCEDM-16-F-IG139",https://www.ice.gov/doclib/foia/isa/ChristianCountyMO-HSCEDM-16-F-IG139.pdf,"Aug 16
2017",N/A
"Chase County, KS-HSCEDM-16-F-IG140",https://www.ice.gov/doclib/foia/isa/ChaseCountyKS-HSCEDM-16-F-IG140.pdf,"Aug 16
2017",N/A
"Caldwell County, MO-HSCEDM-16-F-IG141",https://www.ice.gov/doclib/foia/isa/CaldwellCountyMO-HSCEDM-16-F-IG141.pdf,"Aug 16
2017",N/A
"Butler County, KS-HSCEDM-16-F-IG148",https://www.ice.gov/doclib/foia/isa/ButlerCountyKS-HSCEDM-16-F-IG148.pdf,"Aug 16
2017",N/A
"Adelanto Detention Facility - May 23-25, 2017",https://www.ice.gov/doclib/foia/prea_audit/AdelantoMay2017.pdf,"Aug 15
2017",N/A
"San Diego Field Operations Area- May 23-27, 2017",https://www.ice.gov/doclib/foia/prea_audit/SanDiegoFieldOpsMay2017.pdf,"Aug 15
2017",N/A
"Administrative Arrests by AOR and Criminality Jan. 20, 2017- Jun. 7, 2017",https://www.ice.gov/doclib/foia/immigration_statistics/Admin-Arrests-AOR-Criminality01202017-06072017.xlsx,"Aug 14
2017",N/A
Administrative Arrests by Fugitive Operations- Chicago AOR,https://www.ice.gov/doclib/foia/immigration_statistics/Admin-Arrests-FugOps-ChicagoAOR.xlsx,"Aug 14
2017",N/A
Criminal Alien Zadvydas Releases in Arizona FY 2013-2016,https://www.ice.gov/doclib/foia/immigration_statistics/CriminalAlienZadvydasReleases-AZ-FY2013-2016.xlsx,"Aug 10
2017",N/A
"Criminal Removals from Mexico FY 11- Dec. 31, 2016",https://www.ice.gov/doclib/foia/immigration_statistics/CriminalRemovalsMexicoFY11-Dec2016.xlsx,"Aug 10
2017",N/A
ICE Removals by AOR FY 2003-2016,https://www.ice.gov/doclib/foia/immigration_statistics/Removals-AOR-FY2003-2016.xlsx,"Aug 10
2017",N/A
"ICE Enforcement Data Jan. 1, 2017-Apr. 17, 2017",https://www.ice.gov/doclib/foia/immigration_statistics/ICE-EnforcementDataJan-Apr2017.xlsx,"Aug 10
2017",N/A
FY2016 ERO Detainers for California AORs,https://www.ice.gov/doclib/foia/immigration_statistics/FY2016ERODetainers-CA-AORs.xlsx,"Aug 10
2017",N/A
Detainers Prepared in the Washington AOR FY 2013-2016,https://www.ice.gov/doclib/foia/immigration_statistics/DetainersPreparedWashAOR2013-2016.xlsx,"Aug 10
2017",N/A
"ICE Removals by AOR FY 2009-February 25, 2017",https://www.ice.gov/doclib/foia/immigration_statistics/Removals-AOR-FY2009-Feb2017.xlsx,"Aug 10
2017",N/A
"ERO Detainer Data FY 2010-May 31, 2016",https://www.ice.gov/doclib/foia/immigration_statistics/ERODetainerDataFY2010-May2016.xlsx,"Aug 10
2017",N/A
"ICE Initial Book-Ins with Most Serious Criminal Convictions of 3599 Dangerous Drugs, 35AA Drug Possession and/or 35AB Drug Trafficking- Jan. 2016-Feb. 11, 2017",https://www.ice.gov/doclib/foia/immigration_statistics/ICEInitialBook-Ins-Jan2016-YTD-Serious.xlsx,"Aug 10
2017",N/A
ICE Removals by Criminality Mar. 2016 and Mar. 2017,https://www.ice.gov//doclib/foia/immigration_statistics/Removals-Criminality-032016-032017.xlsx,"Aug 10
2017",N/A
Texas DMCP Authorized Facilities by FY17 ADP,https://www.ice.gov/doclib/foia/dfs/TX-DMCP-Auth-Facilities-FY17ADP.xlsx,"Aug 10
2017",N/A
Detained Population Report-California,https://www.ice.gov/doclib/foia/dfs/Detained-Population-Report-California.xlsx,"Aug 10
2017",N/A
"Family Residential Center Populations FY2013 - Feb. 11, 2017",https://www.ice.gov/doclib/foia/dfs/FRC-FY2013-Feb-2017.xlsx,"Aug 10
2017",N/A
"ICE Removals by Month and Gender Nov. 1, 2016 - Apr. 4, 2017",https://www.ice.gov/doclib/foia/immigration_statistics/iceRemovalsMonthGenderNov_1_2016toApr_4_2017.xlsx,"Aug 07
2017",N/A
ERO Arrests Without Outstanding Final Orders FY2015 - Jan. 2017,https://www.ice.gov/doclib/foia/immigration_statistics/eroArrestsWithoutOutstandingFinalOrdersFY2015_Jan2017.xlsx,"Aug 07
2017",N/A
"Bond Releases, Arrests by Country, and Average Length of Stay May 2015-May 2017",https://www.ice.gov/doclib/foia/immigration_statistics/bondReleasesArrestsCountryAvgLengthStayMay2015_May2017.xlsx,"Aug 07
2017",N/A
IDENT/IAFIS Interoperability Monthly Statistics through Dec. 2014,https://www.ice.gov/doclib/foia/reports/identIafisInteroperabilityStatsThroughDec2014.xlsx,"Aug 07
2017",N/A
"2017 Chase County Detention Facility, Cottonwood Falls, KS - May 16-18, 2017",https://www.ice.gov/doclib/foia/odo-compliance-inspections/chaseCountyDetentionFacilityCottonwoodFallsKsMay16_18_2017.pdf,"Aug 07
2017",N/A
"2017 Yuba County Jail, Marysville, CA - Mar. 14-16, 2017",https://www.ice.gov/doclib/foia/odo-compliance-inspections/yubaCountyJailMarysvilleCaMar_14-16_2017.pdf,"Jul 31
2017",N/A
Students with Approved OPT from 2006-2016,https://www.ice.gov/doclib/foia/reports/Students-Approved-OPT-2006-2016.zip,"Jul 27
2017",N/A
F and M Students by Country of Origin and Institution Nov. 2016,https://www.ice.gov/doclib/foia/reports/F-M-Students-by-Country-Institution-2016.xlsx,"Jul 27
2017",N/A
Secondary School Principal Designated School Officials and Designated School Officials,https://www.ice.gov/doclib/foia/reports/Secondary-School-Principal-DSO-and-DSO.xlsx,"Jul 27
2017",N/A
Bond and Surety Statistics FY2006-FY2016,https://www.ice.gov/doclib/foia/reports/Bond-Surety-Stats-FY2006-FY2016.xlsx,"Jul 27
2017",N/A
OPT among F-1 Students,https://www.ice.gov/doclib/foia/reports/OPT-F1-Students.xlsx,"Jul 27
2017",N/A
ICE Removals by Criminality FY2006-FY2017,https://www.ice.gov/doclib/foia/immigration_statistics/ICE-Removals-Criminality-FY2006-FY2017.xlsx,"Jul 27
2017",N/A
"ICE Arrests in Connecticut Mar. 29, 2016 through June 7, 2017",https://www.ice.gov/doclib/foia/immigration_statistics/ICE-Arrests-CT-03292016-06072017.xlsx,"Jul 27
2017",N/A
"ERO Administrative Arrests, Boston AOR, Mar. 29, 2016 through Mar. 29, 2017",https://www.ice.gov/doclib/foia/immigration_statistics/ERO-Admin-Arrests-BostonAOR-Mar-2016-2017.xlsx,"Jul 27
2017",N/A
"287(g) Encounters and Removals in Prince William County, VA - FY2014-2016",https://www.ice.gov/doclib/foia/immigration_statistics/287-Encounters-Removals-PrinceWilliam-FY2014-2016.xlsx,"Jul 27
2017",N/A
"Juveniles with Authorized IGSA Juvenile Facility Book-ins for Over 72 Hours Jan. 1, 2009-May 3, 2017",https://www.ice.gov/doclib/foia/immigration_statistics/Juveniles-IGSA-Bookins-2009-2017.xlsx,"Jul 27
2017",N/A
Apprehension of Individuals with Outstanding Removal Orders - FY2015 through Feb. 2017,https://www.ice.gov/doclib/foia/immigration_statistics/apprehensionIndividualsOutstandingRemovalOrdersFY2015_Feb2017.xlsx,"Jul 21
2017",N/A
"Individuals Served a Form I-122 or I-221 or I-862 or I-863, a Notice to Appear or OSC during FY2015 through Feb. 2017",https://www.ice.gov/doclib/foia/immigration_statistics/individualsServedI122_I221_I862_I863.xlsx,"Jul 21
2017",N/A
Outstanding Orders of Removal - Feb. 2017,https://www.ice.gov/doclib/foia/immigration_statistics/outstandingRemovalOrdersFeb2017.xlsx,"Jul 21
2017",N/A
Removals Following Identification via use of IDENT-IAFIS Interoperability - Mar. 2017,https://www.ice.gov/doclib/foia/immigration_statistics/removalsFollowingIdIdentIafisAFISMar2017.xlsx,"Jul 21
2017",N/A
"Worksite Enforcement Actions: Wisconsin 1997 - Jun. 24, 2017",https://www.ice.gov/doclib/foia/reports/worksiteEnforcementActionsWi1997_06_24_2017.xlsx,"Jul 20
2017",N/A
Detainer Data FY 2015 through Feb. 2017,https://www.ice.gov/doclib/foia/immigration_statistics/DetainerFY15-Feb17.xlsx,"Jul 18
2017",N/A
"2017 Orange County Jail, Goshen, NY - Mar. 21-23, 2017",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2017-Orange%20County-Jail-Goshen-NY-Mar-21-23-2017.pdf,"Jul 18
2017",N/A
"2017 Baker County Sheriff's Office, Mcclenny, FL - Apr. 10-13, 2017",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2017BakerCountyFL.pdf,"Jul 11
2017",N/A
"2017 Irwin County Detention Center, Ocilla, GA - Mar. 7-9, 2017",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2017IrwinCountyGA.pdf,"Jul 11
2017",N/A
"2017 Harden County Jail, Eldora, IA - Mar. 28-30, 2017",https://www.ice.gov/doclib/foia/odo-compliance-inspections/HardenCountyJail03-2017.pdf,"Jun 28
2017",N/A
Old 287(g) MOAs,https://www.ice.gov/287g-archive,"Jun 23
2017",N/A
Current Signed 287(g) MOAs,https://www.ice.gov/factsheets/287g#signedMOA,"Jun 23
2017",N/A
June 2017 SEVIS by the Numbers Biannual Report,https://www.ice.gov/doclib/sevis/btn/17_0623_hsi_sevp-0617-biannual-sevis-btn.pdf,"Jun 22
2017",N/A
"Florence Service Processing Center - Mar. 21-23, 2017",https://www.ice.gov/doclib/foia/prea_audit/FlorenceSPC2017.pdf,"Jun 22
2017",N/A
"2017 Eloy Federal Contract Facility, Eloy, AZ - Apr. 25-27, 2017",https://www.ice.gov/doclib/foia/odo-compliance-inspections/eloyFedContractFacilityEloyAzApr_25-27_2017.pdf,"Jun 14
2017",N/A
DHS FOIA Library,https://www.dhs.gov/keywords/executive-order,"Jun 13
2017",N/A
"Stays of Removal and Private Immigration Bills (May 5, 2017)",https://www.ice.gov/doclib/foia/dro_policy_memos/removalStaysPrivateImmigrationBills_05_05_2017.pdf,"Jun 13
2017",N/A
"2017 Nevada Southern Detention Center, Pahrump, NV - Jan. 24-26, 2017",https://www.ice.gov/doclib/foia/odo-compliance-inspections/nevadaSouthernDetentionCenterPahrumpNvJan24-26_2017.pdf,"Jun 13
2017",N/A
"FOIA Release EO Records on Protecting the Nation Jan. 20, 2017 - Jan. 29, 2017",https://www.ice.gov/doclib/foia/eoRecords/eoRecordsProtectingNation_01-20-2017_01-29-2017.pdf,"Jun 13
2017",N/A
"FOIA Release EO Records on Enforcement Jan. 20, 2017 - Mar. 14, 2017",https://www.ice.gov/doclib/foia/eoRecords/eoRecordsEnforcement_01-20-2017_03-14-2017.pdf,"Jun 13
2017",N/A
FOIA Release EO Records Transition Team,https://www.ice.gov/doclib/foia/eoRecords/eoRecordsTransitionTeam.pdf,"Jun 13
2017",N/A
"FOIA Release EO Records Jan. 1, 2017 - Jan. 28, 2017",https://www.ice.gov/doclib/foia/eoRecords/eoRecords_01-01-2017_01_28_2017.pdf,"Jun 13
2017",N/A
"2017 San Luis Regional Detention and Support Center, San Luis, AZ - Jan. 31-Feb. 2, 2017",https://www.ice.gov/doclib/foia/odo-compliance-inspections/SanLuisRDSC2017.pdf,"Jun 01
2017",N/A
"Florence Staging Facility - Apr. 4-5, 2017",https://www.ice.gov/doclib/foia/prea_audit/FlorenceApr2017.pdf,"May 23
2017",N/A
"Los Angeles Staging Facility - Mar. 14-15, 2017",https://www.ice.gov/doclib/foia/prea_audit/losAngelesStagingFacilityMar14_15_2017.pdf,"May 02
2017",N/A
"Howard County Detention Center - Feb. 28 - Mar. 2, 2017",https://www.ice.gov/doclib/foia/prea_audit/howardCountyDetentionCenterFeb28_Mar2_2017.pdf,"May 02
2017",N/A
"2017 Theo Lacy Facility, Orange, CA - Feb 7-9, 2017",https://www.ice.gov/doclib/foia/odo-compliance-inspections/theoLacyFacilityOrangeCaFeb-7-9_2017.pdf,"Apr 26
2017",N/A
2016 - 10 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/foia-log-10-2016.xlsx,"Apr 25
2017",N/A
2016 - 12 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/foia-log-12-2016.xlsx,"Apr 25
2017",N/A
2016 - 11 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/foia-log-11-2016.xlsx,"Apr 25
2017",N/A
2016 - 09 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/foia-log-09-2016.xlsx,"Apr 25
2017",N/A
"2016 Etowah County Jail, Gadsden, AL - Dec. 13-15, 2016",https://www.ice.gov/doclib/foia/odo-compliance-inspections/etowahCountyJailGadsdenAlDec13-15_2016.pdf,"Apr 24
2017",N/A
"Eloy Detention Center - Feb. 9-17, 2017",https://www.ice.gov/doclib/foia/prea_audit/eloyDetentionCenter02_9-17_2017.pdf,"Apr 12
2017",N/A
"2016 Contra Costa County Jail West, Richmond, CA - Jul. 26-28, 2016",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2016-ContraCostaCountyJailWest.pdf,"Mar 30
2017",N/A
"2016 Bristol County Detention Center, North Dartmouth, MA - Jul. 11-14, 2016",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2016-BristolCounty.pdf,"Mar 30
2017",N/A
"2016 East Hildalgo Detention Center, La Villa, TX - Aug. 2-4, 2016",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2016-EastHildalgoDetentionCenter.pdf,"Mar 30
2017",N/A
"2016 James A. Musick Facility, Irvine, CA - Jul. 19-21, 2016",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2016-JamesAMusickFacility.pdf,"Mar 30
2017",N/A
"2016 Otero County Processing Center, Chaparral, NM - Aug. 9-11, 2016",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2016-OteroCountyProcessingCenter.pdf,"Mar 30
2017",N/A
"2016 Wakulla County Jail, Crawfordville, FL - Jun. 21-23, 2016",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2016-WakullaCountyJail.pdf,"Mar 30
2017",N/A
"2016 Santa Ana City Jail, Santa Ana, CA - Aug. 30- Sep. 1, 2016",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2016-SantaAnaCityJail.pdf,"Mar 30
2017",N/A
"2016 Washoe County Jail, Reno, NV - Jun. 7-9, 2016",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2016-WashoeCountyJail.pdf,"Mar 30
2017",N/A
"2016 Brooks County Detention Center, Falfurrias, TX - Dec. 6-8, 2016",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2016-brookscounty.pdf,"Mar 30
2017",N/A
"2016 Allegany County Jail, Belmont, NY - Nov. 29-Dec. 1, 2016",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2016-AlleganyCountyJail.pdf,"Mar 30
2017",N/A
"2017 Karnes County Correctional Center, Karnes City, TX - Jan. 10-12, 2017",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2017-KarnesCountyCorrectionalCenter.pdf,"Mar 30
2017",N/A
"2016 Clinton County Jail, Plattsburgh, NY - Nov. 15-17, 2016",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2016-clintoncountyjail.pdf,"Mar 30
2017",N/A
"OPR Report of Office Inspection, Management and Administration, Freedom of Information Act Office Jun. 1-2, 2016",https://www.ice.gov/doclib/foia/reports/OPR_Report_Inspection_MnA_FOIA_June1-2_2016.pdf,"Mar 09
2017",N/A
"Whitfield County, GA - DROIGSA-09-0031",https://www.ice.gov/doclib/foia/isa/igsaWhitfieldCountyGa.pdf,"Mar 06
2017",N/A
SEVIS by the Numbers Quarterly Report: 2016-11,https://www.ice.gov/doclib/sevis/pdf/byTheNumbersDec2016.pdf,"Dec 08
2016",N/A
"2016 Pulaski County Detention Center, Ullin, Il - Apr. 26-28, 2016",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2016PulaskiCounty042628.pdf,"Nov 29
2016",N/A
2016 - 08 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/foia-log-08-2016.xlsx,"Nov 16
2016",N/A
2016 - 06 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/foia-log-06-2016.xlsx,"Nov 16
2016",N/A
2016 - 05 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/foia-log-05-2016.xlsx,"Nov 16
2016",N/A
2016 - 07 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/foia-log-07-2016.xlsx,"Nov 16
2016",N/A
2016 - 04 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/foia-log-04-2016.xlsx,"Nov 16
2016",N/A
2016 - 03 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/foia-log-03-2016.xlsx,"Nov 16
2016",N/A
2016 - 02 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/foia-log-02-2016.xlsx,"Nov 16
2016",N/A
2016 - 01 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/foia-log-01-2016.xlsx,"Nov 16
2016",N/A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012StewartDetentionCenterG324A.pdf,"Nov 15
2016",Stewart Detention Center G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012PortIsabelServiceProcessingCenterG324A.pdf,"Nov 15
2016",Port Isabel Service Processing Center G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012SouthTexasDetentionComplexG324A.pdf,"Nov 15
2016",South Texas Detention Complex G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012NorthwestDetentionCenterG324A.pdf,"Nov 15
2016",Northwest Detention Center G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012NorthGeorgiaDetentionCenterG324A.pdf,"Nov 15
2016",North Georgia Detention Center G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012LaSalleDetentionFacilityG324A.pdf,"Nov 15
2016",LaSalle Detention Facility G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012LaredoProcessingCenterG324A.pdf,"Nov 15
2016",Laredo Processing Center G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012KromeNorthServiceProcessingCenterG324A.pdf,"Nov 15
2016",Krome North Service Processing Center G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012KarnesCountyCivilDetentionCenterG324A.pdf,"Nov 15
2016",Karnes County Civil Detention Center G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012JoeCorleyDetentionFacilityG324A.pdf,"Nov 15
2016",Joe Corley Detention Facility G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012HoustonProcessingCenterG324A.pdf,"Nov 15
2016",Houston Processing Center G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012FlorenceServiceProcessingCenterG324A.pdf,"Nov 15
2016",Florence Service Processing Center G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012EloyDetentionCenterG324A.pdf,"Nov 15
2016",Eloy Detention Center G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012ElizabethContractDetentionFacilityG324A.pdf,"Nov 15
2016",Elizabeth Contract Detention Facility G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012ElCentroServiceProcessingCenterG324A.pdf,"Nov 15
2016",El Centro Service Processing Center G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012ElPasoServiceProcessingCenterG324A.pdf,"Nov 15
2016",El Paso Service Processing Center G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012DenverContractDetentionFacilityG324A.pdf,"Nov 15
2016",Denver Contract Detention Facility G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012CentralArizonaDetentionCenterG324A.pdf,"Nov 15
2016",Central Arizona Detention Center G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012CaldwellCountyDetentionCenterG324A.pdf,"Nov 15
2016",Caldwell County Detention Center G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012BuffaloFederalDetentionFacilityG324A.pdf,"Nov 15
2016",Buffalo Federal Detention Facility G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012BrowardTransitionalCenterG324A.pdf,"Nov 15
2016",Broward Transitional Center G-324A
2012,https://www.ice.gov/doclib/foia/dfra-ero/2012AdelantoDetentionCenterEastG324A.pdf,"Nov 15
2016",Adelanto Detention Center East G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011SouthLouisianaCorrectionalCenterG324A.pdf,"Nov 15
2016",Stewart Detention Facility G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011SouthLouisianaCorrectionalCenterG324A.pdf,"Nov 15
2016",South Louisiana Correctional Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011SanDiegoContractDetentionFacilityG324A.pdf,"Nov 15
2016",San Diego Contract Detention Facility G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011PortIsabelServiceProcessingCenterG324A.pdf,"Nov 15
2016",Port Isabel Service Processing Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011LaSalleDetentionFacilityG324A.pdf,"Nov 15
2016",LaSalle Detention Facility G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011NorthwestDetentionCenterG324A.pdf,"Nov 15
2016",Northwest Detention Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011LaredoProcessingCenterG324A.pdf,"Nov 15
2016",Laredo Processing Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011KromeServiceProcessingCenterG324A.pdf,"Nov 15
2016",Krome Service Processing Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011KarnesCountyCorrectionalCenterG324A.pdf,"Nov 15
2016",Karnes County Correctional Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011JoeCorleyDetentionFacilityG324A.pdf,"Nov 15
2016",Joe Corley Detention Facility G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011HusdsonCountyJailG324A.pdf,"Nov 15
2016",Husdson County Jail G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011HoustonProcessingCenterG324A.pdf,"Nov 15
2016",Houston Processing Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011FlorenceDetentionCenterG324A.pdf,"Nov 15
2016",Florence Detention Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011FlorenceCorrectionalCenterG324A.pdf,"Nov 15
2016",Florence Correctional Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011ElPasoServiceProcessingCenterG324A.pdf,"Nov 15
2016",El Paso Service Processing Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011EloyDetentionCenterG324A.pdf,"Nov 15
2016",Eloy Detention Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011ElizabethContractDetentionFacilityG324A.pdf,"Nov 15
2016",Elizabeth Contract Detention Facility G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011ElCentroServiceProcessingCenterG324A.pdf,"Nov 15
2016",El Centro Service Processing Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011EastHildalgoDetentionCenterG324A.pdf,"Nov 15
2016",East Hildalgo Detention Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011DenverCountyJailG324A.pdf,"Nov 15
2016",Denver County Jail G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011CentralArizonaDetentionCenterG324A.pdf,"Nov 15
2016",Central Arizona Detention Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011CaliforniaCityCorrectionalCenterG324A.pdf,"Nov 15
2016",California City Correctional Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011CaldwellCountyDetentionCenterG324A.pdf,"Nov 15
2016",Caldwell County Detention Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011BuffaloFederalDetentionCenterG324A.pdf,"Nov 15
2016",Buffalo Federal Detention Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011BrowardTransitionalCenterG324A.pdf,"Nov 15
2016",Broward Transitional Center G-324A
2011,https://www.ice.gov/doclib/foia/dfra-ero/2011AdelantoDetentionFacilityEastG324A.pdf,"Nov 15
2016",Adelanto Detention Facility East G-324A
2010,https://www.ice.gov/doclib/foia/dfra-ero/2010SouthLouisianaDetentionCenterG324A.pdf,"Nov 15
2016",South Louisiana Detention Center  G-324A
2010,https://www.ice.gov/doclib/foia/dfra-ero/2010SanDiegoContractDetentionFacilityG324A.pdf,"Nov 15
2016",San Diego Contract Detention Facility G-324A
2010,https://www.ice.gov/doclib/foia/dfra-ero/2010PortIsabelServiceProcessingCenterG324A.pdf,"Nov 15
2016",Port Isabel Service Processing Center G-324A
2010,https://www.ice.gov/doclib/foia/dfra-ero/2010NorthwestDetentionCenterG324A.pdf,"Nov 15
2016",Northwest Detention Center G-324A
2010,https://www.ice.gov/doclib/foia/dfra-ero/2010NorthGeorgiaDetentionCenterG324A.pdf,"Nov 15
2016",North Georgia Detention Center G-324A
2010,https://www.ice.gov/doclib/foia/dfra-ero/2010LaSalleDetentionFacilityG324A.pdf,"Nov 15
2016",LaSalle Detention Facility G-324A
