count,name
0,Sperry
0,Volga
0,Wagner
0,Clinton County-Bloomfield
0,Clinton County-Brookfield
6,Camanche
0,Clinton County-Center
41,Clinton County-Clinton
0,Deep Creek
1,De Witt
0,Clinton County-Eden
1,Elk River
0,Clinton County-Grant
1,Hampshire
0,Clinton County-Liberty
0,Olive
0,Clinton County-Orange
0,Clinton County-Sharon
0,Spring Rock
1,Clinton County-Washington
4,Clinton County-Waterford
0,Welton
0,Crawford County-Boyer
6,Charter Oak
412,Denison
21,East Boyer
15,Goodrich
5,Crawford County-Hanover
0,Crawford County-Hayes
0,Crawford County-Iowa
0,Crawford County-Jackson
11,Crawford County-Milford
2,Crawford County-Morgan
2,Nishnabotny
13,Crawford County-Otter Creek
5,Paradise
2,Crawford County-Soldier
2,Stockholm
7,Crawford County-Union
5,Crawford County-Washington
1,West Side
1,Crawford County-Willow
0,Dallas County-Adams
0,Adel
0,Dallas County-Beaver
151,Dallas County-Boone
0,Dallas County-Colfax
2,Dallas County-Dallas
1,Dallas County-Des Moines
9,Dallas County-Grant
2,Dallas County-Lincoln
0,Dallas County-Linn
264,Dallas County-Spring Valley
0,Sugar Grove
0,Dallas County-Union
0,Van Meter
270,Dallas County-Walnut
3,Dallas County-Washington
0,Davis County-Bloomfield
0,Davis County-Cleveland
0,Drakesville
0,Fabius
0,Fox River
0,Davis County-Grove
0,Davis County-Lick Creek
0,Davis County-Marion
0,Davis County-Perry
0,Davis County-Prairie
0,Roscoe
0,Davis County-Salt Creek
0,Soap Creek
0,Davis County-Union
0,West Grove
0,Wyacondah
0,Decatur County-Bloomington
0,Burrell
1,Decatur County-Center
1,Decatur
1,Decatur County-Eden
0,Decatur County-Fayette
0,Decatur County-Franklin
0,Garden Grove
0,Decatur County-Grand River
0,Decatur County-Hamilton
0,High Point
0,Lamoni
7,Leon
2,Long Creek
0,Decatur County-Morgan
0,New Buda
0,Decatur County-Richland
0,Woodland
0,Delaware County-Adams
2,Bremen
0,Coffins Grove
0,Delaware County-Colony
3,Delaware County-Delaware
0,Delhi
0,Delaware County-Elk
0,Hazel Green
0,Delaware County-Honey Creek
0,Milo
0,North Fork
0,Delaware County-Oneida
0,Delaware County-Prairie
0,Delaware County-Richland
5,Delaware County-South Fork
1,Delaware County-Union
0,Des Moines County-Benton
22,Burlington
1,Concordia
2,Des Moines County-Danville
1,Des Moines County-Danville
1,Flint River
0,Des Moines County-Franklin
0,Huron
0,Des Moines County-Jackson
0,Mediapolis
0,Middletown
1,Des Moines County-Pleasant Grove
1,Des Moines County-Tama
1,Des Moines County-Union
0,Des Moines County-Washington
0,West Burlington
0,Yellow Springs
20,Center Grove
0,Diamond Lake
0,Excelsior
3,Lakeville
0,Lloyd
2,Dickinson County-Milford
4,Okoboji
1,Dickinson County-Richland
0,Dickinson County-Silver Lake
4,Spirit Lake
1,Superior
0,Westport
5,Cascade
6,Dubuque County-Center
0,Dubuque County-Concord
2,Dubuque County-Dodge
95,Dubuque County-Dubuque
20,Dubuque County-Dubuque
0,Dubuque County-Iowa
0,Dubuque County-Jefferson
0,Julien
0,Dubuque County-Liberty
0,Mosalem
12,New Wine
2,Peru
0,Prairie Creek
1,Table Mound
7,Dubuque County-Taylor
0,Dubuque County-Vernon
0,Dubuque County-Washington
6,Whitewater
0,Armstrong Grove
5,Emmet County-Center
0,Emmet County-Denmark
3,Emmet County-Ellsworth
3,Emmet
112,Estherville
3,High Lake
0,Iowa Lake
0,Jack Creek
0,Emmet County-Lincoln
1,Emmet County-Swan Lake
2,Twelve Mile Lake
0,Auburn
0,Banks
0,Bethel
0,Fayette County-Center
4,Clermont
1,Fayette County-Dover
0,Fayette County-Eden
0,Fayette County-Fairfield
0,Fayette County-Fayette
5,Fayette County-Fremont
0,Fayette County-Harlan
0,Illyria
15,Fayette County-Jefferson
0,Oran
0,Fayette County-Pleasant Valley
0,Fayette County-Putnam
0,Fayette County-Scott
0,Smithfield
0,Fayette County-Sumner
1,Fayette County-Union
0,Fayette County-Westfield
5,West Union
0,Windsor
1,Floyd County-Cedar
33,Charles City
1,Floyd County-Floyd
2,Niles
0,Floyd County-Pleasant Grove
1,Floyd County-Riverton
0,Floyd County-Rockford
0,Rock Grove
0,Rudd
6,St. Charles
0,Floyd County-Scott
0,Ulster
0,Floyd County-Union
0,Geneva
1,Franklin County-Grant
5,Franklin County-Hamilton
168,Hampton
9,Ingham
0,Franklin County-Lee
22,Franklin County-Marion
3,Franklin County-Morgan
19,Mott
1,Franklin County-Oakland
0,Franklin County-Osceola
8,Reeve
1,Franklin County-Richland
1,Franklin County-Ross
4,Franklin County-Scott
0,Sheffield
1,Franklin County-West Fork
1,Wisner
0,Fremont County-Benton
0,Fisher
0,Fremont County-Green
0,Hamburg
0,Fremont County-Locust Grove
0,Fremont County-Madison
0,Fremont County-Monroe
0,Fremont County-Prairie
0,Fremont County-Riverside
0,Fremont County-Riverton
0,Fremont County-Scott
0,Sidney
0,Tabor
0,Fremont County-Walnut
0,Fremont County-Washington
0,Greene County-Bristol
0,Greene County-Cedar
0,Dawson
0,Greene County-Franklin
0,Greene County-Grant
0,Greenbrier
0,Greene County-Hardin
0,Greene County-Highland
0,Greene County-Jackson
11,Greene County-Jefferson
1,Junction
0,Kendrick
0,Paton
0,Scranton
5,Greene County-Washington
0,Greene County-Willow
0,Grundy County-Beaver
0,Grundy County-Black Hawk
0,Grundy County-Clay
0,Grundy County-Colfax
0,Grundy County-Fairfield
0,Felix
0,Grundy County-German
0,Grundy County-Grant
0,Grundy County-Lincoln
0,Melrose
5,Palermo
0,Grundy County-Pleasant Valley
0,Shiloh
0,Grundy County-Washington
0,Guthrie County-Baker
0,Guthrie County-Bear Grove
0,Guthrie County-Beaver
2,Guthrie County-Cass
0,Guthrie County-Dodge
0,Guthrie County-Grant
0,Guthrie County-Highland
1,Guthrie County-Jackson
0,Guthrie County-Orange
0,Guthrie County-Penn
1,Guthrie County-Richland
0,Seely
9,Stuart
0,Thompson
0,Guthrie County-Union
0,Guthrie County-Valley
0,Victory
4,Blairsburg
15,Hamilton County-Cass
0,Hamilton County-Clear Lake
0,Hamilton County-Ellsworth
10,Hamilton County-Freedom
6,Hamilton County-Fremont
2,Hamilton County-Hamilton
9,Hamilton County-Independence
1,Hamilton County-Liberty
1,Hamilton County-Lincoln
0,Hamilton County-Lyon
0,Hamilton County-Marion
0,Rose Grove
0,Hamilton County-Scott
2,Hamilton County-Webster
347,Webster City
0,Hamilton County-Williams
12,Amsterdam
1,Hancock County-Avery
0,Bingham
2,Hancock County-Boone
17,Britt
0,Hancock County-Concord
1,Hancock County-Crystal
0,Ell
0,Hancock County-Ellington
2,Erin
1,Hancock County-Garfield
0,Hancock County-Liberty
1,Hancock County-Madison
6,Magor
3,Orthel
1,Twin Lake
1,Alden
0,Buckeye
0,Hardin County-Clay
1,Hardin County-Concord
5,Hardin County-Eldora
0,Hardin County-Eldora
0,Ellis
2,Etna
0,Hardin County-Grant
10,Hardin County-Hardin
0,Hardin County-Jackson
0,Hardin County-Pleasant
0,Hardin County-Providence
4,Hardin County-Sherman
0,Tipton
0,Hardin County-Union
0,Harrison County-Allen
0,Harrison County-Boyer
0,Harrison County-Calhoun
0,Harrison County-Cass
0,Cincinnati
0,Harrison County-Clay
0,Harrison County-Douglas
0,Harrison County-Harrison
0,Harrison County-Jackson
2,Harrison County-Jefferson
0,La Grange
0,Harrison County-Lincoln
0,Harrison County-Little Sioux
0,Magnolia
0,Harrison County-Morgan
0,Raglan
2,St. John
0,Harrison County-Taylor
0,Harrison County-Union
0,Harrison County-Washington
1,Baltimore
0,Canaan
9,Henry County-Center
2,Henry County-Jackson
4,Henry County-Jefferson
3,Henry County-Marion
70,Mount Pleasant
4,New London
1,Salem
0,Henry County-Scott
7,Tippecanoe
4,Trenton
3,Henry County-Wayne
2,Howard County-Afton
2,Howard County-Albion
0,Howard County-Chester
5,Forest City
0,Howard County-Howard
2,Howard Center
0,Jamestown
2,New Oregon
0,Oak Dale
1,Paris
1,Saratoga
24,Vernon Springs
0,Humboldt County-Avery
3,Humboldt County-Beaver
3,Corinth
6,Dakota City
0,Delana
2,Humboldt County-Grove
44,Humboldt County-Humboldt
4,Humboldt County-Humboldt
1,Humboldt County-Lake
5,Humboldt County-Norway
4,Humboldt County-Rutland
2,Humboldt County-Vernon
0,Wacousta
1,Weaver
0,Battle
0,Ida County-Blaine
5,Corwin
0,Ida County-Douglas
2,Galva
0,Ida County-Garfield
0,Ida County-Grant
6,Griggs
0,Ida County-Hayes
1,Ida County-Logan
0,Ida County-Maple
0,Ida County-Silver Creek
0,Iowa County-Dayton
0,Iowa County-English
0,Fillmore
0,Greene
0,Hartford
0,Hilton
0,Iowa County-Honey Creek
0,Iowa County-Iowa
0,Lenox
0,Iowa County-Lincoln
5,Marengo
0,Iowa County-Pilot
1,Iowa County-Sumner
0,Iowa County-Troy
2,Iowa County-Washington
0,Iowa County-York
0,Bellevue
0,Brandon
0,Jackson County-Butler
0,Jackson County-Fairfield
0,Farmers Creek
0,Jackson County-Iowa
0,Jackson County-Jackson
0,Maquoketa
0,Monmouth
0,Jackson County-Otter Creek
0,Jackson County-Perry
0,Prairie Springs
0,Jackson County-Richland
0,Jackson County-South Fork
0,Tete Des Morts
0,Jackson County-Union
0,Jackson County-Van Buren
0,Jackson County-Washington
1,Jasper County-Buena Vista
0,Jasper County-Clear Creek
0,Jasper County-Des Moines
0,Elk Creek
0,Jasper County-Fairview
0,Jasper County-Hickory Grove
0,Jasper County-Independence
0,Kellogg
0,Lynn Grove
0,Malaka
0,Mariposa
1,Mound Prairie
36,Jasper County-Newton
8,Palo Alto
1,Poweshiek
0,Jasper County-Richland
2,Rock Creek
1,Jasper County-Sherman
3,Jasper County-Washington
1,Jefferson County-Black Hawk
2,Jefferson County-Buchanan
1,Jefferson County-Cedar
2,Jefferson County-Center
0,Jefferson County-Des Moines
21,Jefferson County-Fairfield
0,Jefferson County-Liberty
0,Lockridge
0,Jefferson County-Locust Grove
0,Jefferson County-Penn
0,Jefferson County-Polk
0,Round Prairie
0,Jefferson County-Walnut
0,Johnson County-Big Grove
0,Johnson County-Cedar
85,Johnson County-Clear Creek
9,East Lucas
3,Johnson County-Fremont
7,Graham
0,Johnson County-Hardin
644,Iowa City
1,Johnson County-Jefferson
5,Johnson County-Liberty
2,Johnson County-Lincoln
20,Johnson County-Madison
0,Johnson County-Monroe
23,Newport
1,Johnson County-Oxford
283,Johnson County-Penn
4,Johnson County-Pleasant Valley
32,Johnson County-Scott
8,Johnson County-Sharon
8,Johnson County-Union
5,Johnson County-Washington
126,West Lucas
1,Jones County-Cass
1,Castle Grove
0,Jones County-Clay
10,Jones County-Fairview
0,Jones County-Greenfield
0,Hale
0,Jones County-Jackson
8,Lovell
0,Jones County-Madison
0,Jones County-Oxford
3,Jones County-Richland
0,Rome
1,Scotch Grove
1,Jones County-Washington
1,Jones County-Wayne
0,Wyoming
0,Keokuk County-Adams
0,Keokuk County-Benton
0,Keokuk County-Clear Creek
0,East Lancaster
0,Keokuk County-English River
0,Keokuk County-Jackson
0,Keokuk County-Lafayette
0,Keokuk County-Liberty
0,Plank
0,Keokuk County-Prairie
5,Keokuk County-Richland
0,Sigourney
0,Steady Run
0,Keokuk County-Van Buren
0,Keokuk County-Warren
0,Keokuk County-Washington
0,West Lancaster
136,Algona
1,Kossuth County-Buffalo
0,Burt
20,Cresco
0,Kossuth County-Eagle
0,Fenton
1,Kossuth County-Garfield
0,Kossuth County-German
0,Kossuth County-Grant
0,Greenwood
0,Kossuth County-Harrison
0,Hebron
4,Irvington
0,Ledyard
0,Kossuth County-Lincoln
2,Kossuth County-Lotts Creek
4,Lu Verne
7,Plum Creek
0,Kossuth County-Portland
4,Kossuth County-Prairie
0,Ramsey
0,Riverdale
0,Seneca
2,Kossuth County-Sherman
0,Kossuth County-Springfield
0,Swea
5,Kossuth County-Union
11,Wesley
5,Whittemore
0,Lee County-Cedar
0,Charleston
0,Lee County-Denmark
2,Lee County-Des Moines
0,Lee County-Franklin
0,Lee County-Green Bay
0,Lee County-Harrison
1,Lee County-Jackson
4,Lee County-Jefferson
9,Lee County-Keokuk
17,Lee County-Madison
0,Lee County-Marion
9,Montrose
0,Pleasant Ridge
0,Lee County-Van Buren
2,Lee County-Washington
0,Lee County-West Point
5,Bertram
0,Boulder
0,Brown
0,Linn County-Buffalo
927,Cedar Rapids
3,Linn County-Clinton
11,College
8,Fairfax
0,Linn County-Fayette
9,Linn County-Franklin
0,Linn County-Grant
0,Linn County-Jackson
1,Linn County-Linn
0,Maine
46,Linn County-Marion
28,Linn County-Monroe
0,Linn County-Otter Creek
0,Linn County-Putnam
0,Spring Grove
0,Linn County-Washington
29,Columbus City
6,Louisa County-Concord
0,Eliot
1,Louisa County-Elm Grove
4,Grandview
0,Louisa County-Jefferson
0,Louisa County-Marshall
1,Morning Sun
1,Louisa County-Oakland
3,Port Louisa
2,Louisa County-Union
5,Wapello
2,Lucas County-Benton
0,Lucas County-Cedar
24,Lucas County-Chariton
2,Lucas County-English
0,Lucas County-Jackson
1,Lucas County-Liberty
3,Lucas County-Lincoln
0,Lucas County-Otter Creek
1,Lucas County-Pleasant
0,Lucas County-Union
1,Lucas County-Warren
0,Lucas County-Washington
2,Whitebreast
1,Lyon County-Allison
2,Centennial
6,Lyon County-Cleveland
0,Lyon County-Dale
13,Doon
0,Lyon County-Elgin
1,Lyon County-Garfield
0,Lyon County-Grant
6,Larchwood
0,Liberal
5,Lyon County-Logan
3,Lyon County-Lyon
1,Midland
14,Lyon County-Richland
2,Lyon County-Riverside
16,Lyon County-Rock
1,Lyon County-Sioux
0,Lyon County-Wheeler
0,Madison County-Crawford
0,Madison County-Douglas
4,Madison County-Grand River
0,Madison County-Jackson
0,Madison County-Jefferson
0,Madison County-Lee
0,Madison County-Lincoln
0,Madison County-Madison
0,Madison County-Monroe
0,Ohio
0,Madison County-Penn
0,Madison County-Scott
1,South
0,Madison County-Union
0,Madison County-Walnut
0,Madison County-Webster
3,Winterset
0,Mahaska County-Adams
0,Black Oak
0,Mahaska County-Cedar
0,East Des Moines
1,Mahaska County-Garfield
0,Mahaska County-Harrison
0,Mahaska County-Jefferson
0,Mahaska County-Lincoln
0,Mahaska County-Madison
0,Mahaska County-Monroe
13,Oskaloosa
0,Mahaska County-Pleasant Grove
2,Mahaska County-Prairie
0,Mahaska County-Richland
0,Mahaska County-Scott
1,Mahaska County-Spring Creek
0,Mahaska County-Union
0,West Des Moines
0,Mahaska County-White Oak
0,Marion County-Clay
0,Marion County-Dallas
0,Marion County-Franklin
0,Indiana
4,Knoxville
5,Lake Prairie
0,Marion County-Liberty
0,Marion County-Pleasant Grove
0,Red Rock
0,Marion County-Summit
0,Marion County-Union
0,Marion County-Washington
0,Bangor
0,Marshall County-Eden
2,Greencastle
1,Marshall County-Jefferson
10,Le Grand
0,Marshall County-Liberty
2,Liscomb
0,Marshall County-Logan
4,Marietta
12,Marshall County-Marion
0,Minerva
0,State Center
298,Marshall County-Taylor
166,Timber Creek
2,Vienna
4,Marshall County-Washington
0,Anderson
0,Mills County-Center
0,Mills County-Deer Creek
0,Mills County-Glenwood
0,Mills County-Indian Creek
0,Ingraham
0,Lyons
0,Malvern
0,Oak
0,Plattville
0,Rawles
0,St. Marys
0,Mills County-Silver Creek
0,White Cloud
0,Mitchell County-Burr Oak
0,Mitchell County-Cedar
0,Mitchell County-Douglas
0,East Lincoln
0,Jenkins
0,Mitchell County-Liberty
0,Mitchell
0,Newburg
0,Osage
0,Otranto
0,Mitchell County-Rock
0,St. Ansgar
0,Stacyville
0,Mitchell County-Union
0,Mitchell County-Wayne
0,West Lincoln
0,Ashton
0,Belvidere
0,Monona County-Center
0,Monona County-Cooper
0,Monona County-Fairview
0,Monona County-Franklin
1,Monona County-Grant
0,Jordan
0,Kennebec
0,Monona County-Lake
0,Monona County-Lincoln
0,Monona County-Maple
0,Onawa
0,Monona County-St. Clair
0,Monona County-Sherman
0,Monona County-Sioux
0,Monona County-Soldier
0,Monona County-Spring Valley
0,Monona County-West Fork
0,Monona County-Willow
0,Bluff Creek
0,Monroe County-Cedar
0,Monroe County-Franklin
0,Guilford
0,Monroe County-Jackson
0,Mantua
0,Monroe County-Monroe
0,Monroe County-Pleasant
2,Monroe County-Troy
0,Monroe County-Union
0,Urbana
0,Monroe County-Wayne
0,Montgomery County-Douglas
0,East
0,Frankfort
0,Montgomery County-Garfield
0,Montgomery County-Grant
0,Montgomery County-Lincoln
0,Pilot Grove
5,Montgomery County-Red Oak
0,Montgomery County-Scott
0,Montgomery County-Sherman
0,Montgomery County-Washington
0,West
83,Muscatine County-Bloomington
1,Muscatine County-Cedar
6,Fruitland
0,Muscatine County-Fulton
3,Goshen
2,Muscatine County-Lake
2,Montpelier
0,Moscow
2,Orono
1,Pike
1,Muscatine County-Seventy-Six
10,Sweetland
167,Wapsinonoc
0,Wilton
2,O'Brien County-Baker
2,Caledonia
5,O'Brien County-Carroll
0,O'Brien County-Center
0,O'Brien County-Dale
128,O'Brien County-Floyd
12,O'Brien County-Franklin
0,O'Brien County-Grant
9,Hartley
0,O'Brien County-Highland
0,O'Brien County-Liberty
1,O'Brien County-Lincoln
1,Omega
1,O'Brien County-Summit
4,O'Brien County-Union
0,Waterman
0,Osceola County-Allison
3,Osceola County-Baker
15,East Holman
0,Osceola County-Fairview
0,Gilman
2,Goewey
1,Osceola County-Harrison
1,Horton
3,Ocheyedan
2,Osceola County-Viola
26,West Holman
2,Wilson
0,Amity
0,Page County-Buchanan
0,Page County-Colfax
0,Page County-Douglas
0,East River
0,Page County-Fremont
2,Page County-Grant
0,Page County-Harlan
0,Page County-Lincoln
0,Morton
0,Nebraska
5,Page County-Nodaway
0,Pierce
0,Tarkio
0,Page County-Valley
0,Page County-Washington
0,Booth
0,Palo Alto County-Ellington
4,Emmetsburg
0,Palo Alto County-Fairfield
1,Fern Valley
2,Palo Alto County-Freedom
0,Great Oak
0,Palo Alto County-Highland
0,Palo Alto County-Independence
0,Lost Island
0,Palo Alto County-Nevada
0,Rush Lake
0,Palo Alto County-Silver Lake
0,Palo Alto County-Vernon
0,Palo Alto County-Walnut
4,West Bend
45,America
2,Plymouth County-Elgin
0,Plymouth County-Elkhorn
1,Fredonia
0,Plymouth County-Garfield
2,Plymouth County-Grant
3,Hancock
0,Plymouth County-Henry
2,Hungerford
1,Plymouth County-Johnson
1,Plymouth County-Liberty
0,Plymouth County-Lincoln
2,Plymouth County-Marion
1,Plymouth County-Meadow
5,Plymouth County-Perry
2,Plymouth
